Customer ID,Age,Contract Type,Monthly Charges,Tenure,Churn
CUST-14467,58,Month-to-Month,66.99,43,Yes
CUST-14468,26,Month-to-Month,58.37,58,No
CUST-14469,41,Month-to-Month,31.92,52,No
CUST-14470,54,One Year,44.49,69,No
CUST-14471,66,One Year,30.01,46,No
CUST-14472,58,Two Year,100.75,25,No
CUST-14473,34,One Year,33.52,25,No
CUST-14474,41,Month-to-Month,79.54,35,Yes
CUST-14475,38,Two Year,54.27,61,No
CUST-14476,68,Two Year,42.6,15,No
CUST-14477,76,Month-to-Month,83.95,35,Yes
CUST-14478,56,One Year,65.7,29,No
CUST-14479,72,Two Year,60.01,38,No
CUST-14480,58,Month-to-Month,79.29,69,No
CUST-14481,56,Two Year,69.13,24,No
CUST-14482,30,Month-to-Month,50.35,19,No
CUST-14483,28,Month-to-Month,75.91,46,No
CUST-14484,63,Month-to-Month,86.95,49,No
CUST-14485,36,One Year,22.67,44,No
CUST-14486,28,Two Year,66.59,26,No
CUST-14487,30,Two Year,25.77,25,No
CUST-14488,63,Month-to-Month,38.64,35,No
CUST-14489,62,Month-to-Month,76.05,36,No
CUST-14490,18,Two Year,106.62,14,No
CUST-14491,57,One Year,108.28,56,No
CUST-14492,61,Month-to-Month,26.99,6,Yes
CUST-14493,36,Month-to-Month,61.91,32,No
CUST-14494,29,One Year,78.3,26,No
CUST-14495,25,One Year,34.71,15,No
CUST-14496,25,Month-to-Month,96.54,49,No
CUST-14497,78,Month-to-Month,94.42,56,No
CUST-14498,70,Two Year,110.33,37,No
CUST-14499,62,One Year,20.85,53,No
CUST-14500,29,Month-to-Month,41.67,58,No
CUST-14501,78,Month-to-Month,102.72,36,Yes
CUST-14502,65,One Year,87.06,11,Yes
CUST-14503,50,Month-to-Month,109.44,27,Yes
CUST-14504,62,Month-to-Month,25.72,2,Yes
CUST-14505,43,Month-to-Month,79.7,22,No
CUST-14506,56,Month-to-Month,76.9,66,No
CUST-14507,45,One Year,23.57,17,No
CUST-14508,75,Month-to-Month,71.35,4,Yes
CUST-14509,22,One Year,80.95,14,No
CUST-14510,25,Month-to-Month,39.13,7,No
CUST-14511,42,Month-to-Month,47.33,16,No
CUST-14512,44,Month-to-Month,84.03,66,No
CUST-14513,63,Two Year,66.83,19,No
CUST-14514,40,Two Year,105.8,1,No
CUST-14515,47,Month-to-Month,54.24,31,No
CUST-14516,62,One Year,46.67,4,Yes
CUST-14517,64,One Year,118.49,58,No
CUST-14518,40,Two Year,111.11,56,No
CUST-14519,66,Month-to-Month,22.9,53,No
CUST-14520,64,One Year,97.07,43,Yes
CUST-14521,37,Month-to-Month,31.03,49,No
CUST-14522,35,Month-to-Month,22.75,60,No
CUST-14523,35,Two Year,47.37,16,No
CUST-14524,19,Month-to-Month,46.93,60,No
CUST-14525,21,Month-to-Month,101.93,47,Yes
CUST-14526,47,Month-to-Month,91.07,15,Yes
CUST-14527,50,One Year,118.16,63,No
CUST-14528,53,One Year,91.15,28,Yes
CUST-14529,35,Month-to-Month,61.83,20,Yes
CUST-14530,54,Two Year,89.89,63,No
CUST-14531,36,Month-to-Month,119.95,33,No
CUST-14532,64,Month-to-Month,91.01,36,Yes
CUST-14533,45,Two Year,96.17,13,No
CUST-14534,57,Month-to-Month,113.84,62,No
CUST-14535,37,Month-to-Month,31.37,68,No
CUST-14536,66,Month-to-Month,90.48,23,No
CUST-14537,50,Two Year,105.08,72,No
CUST-14538,29,Month-to-Month,115.44,13,Yes
CUST-14539,75,Two Year,41.1,40,No
CUST-14540,68,One Year,70.39,30,No
CUST-14541,32,Month-to-Month,88.06,25,Yes
CUST-14542,58,One Year,44.75,26,No
CUST-14543,56,Month-to-Month,80.05,24,Yes
CUST-14544,19,Month-to-Month,45.76,39,No
CUST-14545,46,One Year,53.35,61,No
CUST-14546,58,Two Year,64.15,49,No
CUST-14547,27,Month-to-Month,72.92,41,No
CUST-14548,19,Month-to-Month,64.94,70,No
CUST-14549,68,Month-to-Month,69.32,20,No
CUST-14550,28,Month-to-Month,49.86,44,No
CUST-14551,30,Month-to-Month,35.9,16,No
CUST-14552,27,Month-to-Month,24.73,21,Yes
CUST-14553,31,One Year,39.6,15,No
CUST-14554,35,Month-to-Month,78.19,39,Yes
CUST-14555,68,Month-to-Month,98.61,42,Yes
CUST-14556,71,Two Year,36.92,61,No
CUST-14557,26,Two Year,30.86,4,Yes
CUST-14558,74,Month-to-Month,94.93,24,Yes
CUST-14559,56,Month-to-Month,50.52,3,Yes
CUST-14560,45,One Year,115.15,1,Yes
CUST-14561,20,Month-to-Month,91.43,13,Yes
CUST-14562,37,Month-to-Month,52.68,54,No
CUST-14563,23,One Year,48.95,40,No
CUST-14564,44,Month-to-Month,72.37,11,Yes
CUST-14565,70,Month-to-Month,27.91,42,No
CUST-14566,19,Month-to-Month,31.77,4,Yes
CUST-14567,46,Month-to-Month,37.59,25,No
CUST-14568,55,Month-to-Month,97.47,36,Yes
CUST-14569,20,Two Year,71.39,64,No
CUST-14570,33,Month-to-Month,21.06,44,No
CUST-14571,47,Month-to-Month,87.35,40,Yes
CUST-14572,57,Month-to-Month,62.37,45,Yes
CUST-14573,19,Two Year,71.09,8,No
CUST-14574,34,Month-to-Month,41.41,35,Yes
CUST-14575,58,Month-to-Month,75.18,44,No
CUST-14576,79,Two Year,117.92,18,No
CUST-14577,29,Month-to-Month,27.34,47,No
CUST-14578,52,Month-to-Month,48.39,25,No
CUST-14579,60,Month-to-Month,44.3,41,No
CUST-14580,18,Month-to-Month,44.85,5,Yes
CUST-14581,72,Month-to-Month,57.87,64,No
CUST-14582,62,One Year,101.81,62,No
CUST-14583,32,Month-to-Month,111.29,72,No
CUST-14584,43,One Year,40.22,3,Yes
CUST-14585,54,Month-to-Month,74.29,37,No
CUST-14586,38,Month-to-Month,83.69,41,Yes
CUST-14587,79,Month-to-Month,72.18,20,No
CUST-14588,66,Two Year,63.41,67,No
CUST-14589,48,Month-to-Month,39.2,40,No
CUST-14590,42,One Year,68.82,8,No
CUST-14591,40,Month-to-Month,60.12,5,No
CUST-14592,41,Month-to-Month,99.56,25,Yes
CUST-14593,74,Month-to-Month,96.36,39,Yes
CUST-14594,55,Month-to-Month,33.4,37,Yes
CUST-14595,45,Month-to-Month,28.85,5,Yes
CUST-14596,38,Month-to-Month,110.82,8,Yes
CUST-14597,71,One Year,73.55,4,No
CUST-14598,60,Month-to-Month,105.78,41,Yes
CUST-14599,35,One Year,25.82,60,No
CUST-14600,53,Month-to-Month,72.65,54,No
CUST-14601,52,Month-to-Month,73.94,22,Yes
CUST-14602,62,One Year,106.07,19,No
CUST-14603,72,Month-to-Month,29.76,68,No
CUST-14604,26,Month-to-Month,44.04,33,No
CUST-14605,70,One Year,60.65,22,No
CUST-14606,55,Two Year,106.58,65,No
CUST-14607,75,Month-to-Month,113.89,11,No
CUST-14608,47,Month-to-Month,119.27,16,Yes
CUST-14609,77,Two Year,115.92,68,No
CUST-14610,61,Month-to-Month,20.59,44,No
CUST-14611,51,One Year,24.77,9,No
CUST-14612,49,Month-to-Month,34.76,72,No
CUST-14613,20,Month-to-Month,54.89,62,No
CUST-14614,20,One Year,102.99,15,Yes
CUST-14615,45,Month-to-Month,109.27,6,Yes
CUST-14616,61,Month-to-Month,38.68,1,Yes
CUST-14617,32,Month-to-Month,81.97,20,Yes
CUST-14618,58,One Year,111.74,36,No
CUST-14619,40,One Year,66.37,2,Yes
CUST-14620,57,Month-to-Month,30.35,70,No
CUST-14621,28,Month-to-Month,65.78,2,Yes
CUST-14622,65,One Year,57.58,3,No
CUST-14623,49,One Year,77.77,7,No
CUST-14624,75,One Year,63.87,64,No
CUST-14625,76,Month-to-Month,21.73,41,No
CUST-14626,74,One Year,119.4,54,No
CUST-14627,71,One Year,74.35,41,No
CUST-14628,53,Month-to-Month,67.36,5,Yes
CUST-14629,77,Month-to-Month,115.46,63,No
CUST-14630,50,Month-to-Month,35.59,1,Yes
CUST-14631,41,One Year,38.92,25,No
CUST-14632,56,Month-to-Month,100.8,46,Yes
CUST-14633,51,One Year,46.08,15,No
CUST-14634,73,Two Year,99.92,69,No
CUST-14635,45,One Year,47.15,17,No
CUST-14636,54,Two Year,23.32,21,No
CUST-14637,24,Two Year,71.7,53,No
CUST-14638,21,Month-to-Month,39.67,55,No
CUST-14639,54,One Year,95.78,10,Yes
CUST-14640,73,Month-to-Month,84.12,57,No
CUST-14641,18,Two Year,112.36,65,No
CUST-14642,18,Month-to-Month,98.3,37,Yes
CUST-14643,64,Two Year,38.08,7,No
CUST-14644,37,One Year,100.02,40,No
CUST-14645,36,One Year,84.17,50,No
CUST-14646,46,Month-to-Month,86.9,1,Yes
CUST-14647,27,Month-to-Month,103.23,20,No
CUST-14648,77,One Year,77.38,31,No
CUST-14649,35,Month-to-Month,66.6,68,No
CUST-14650,45,Two Year,83.66,12,No
CUST-14651,52,Month-to-Month,49.8,22,Yes
CUST-14652,60,One Year,38.26,1,No
CUST-14653,64,Month-to-Month,81.66,1,Yes
CUST-14654,48,One Year,43.38,3,No
CUST-14655,44,One Year,27.99,21,No
CUST-14656,79,Month-to-Month,20.06,13,No
CUST-14657,28,Month-to-Month,80.83,61,No
CUST-14658,66,Month-to-Month,56.21,13,No
CUST-14659,66,One Year,95.23,33,No
CUST-14660,55,Month-to-Month,57.52,6,Yes
CUST-14661,22,One Year,68.6,25,No
CUST-14662,25,Month-to-Month,60.71,23,No
CUST-14663,51,Month-to-Month,85.06,26,Yes
CUST-14664,65,Month-to-Month,55.61,4,Yes
CUST-14665,69,Month-to-Month,116.38,35,Yes
CUST-14666,73,Month-to-Month,113.61,25,No
CUST-14667,29,Two Year,104.8,20,No
CUST-14668,55,Two Year,112.03,1,Yes
CUST-14669,18,Month-to-Month,64.91,68,No
CUST-14670,48,One Year,73.64,23,No
CUST-14671,21,Two Year,94.21,22,Yes
CUST-14672,66,Month-to-Month,89.61,62,No
CUST-14673,62,Month-to-Month,109.07,1,Yes
CUST-14674,67,Month-to-Month,91.63,59,No
CUST-14675,22,Month-to-Month,119.79,68,No
CUST-14676,47,Two Year,54.85,19,No
CUST-14677,73,One Year,103.3,30,No
CUST-14678,41,Month-to-Month,89.76,1,Yes
CUST-14679,76,Month-to-Month,89.14,48,Yes
CUST-14680,20,One Year,52.58,19,No
CUST-14681,28,Two Year,98.56,52,No
CUST-14682,62,One Year,110.04,22,No
CUST-14683,21,One Year,41.85,50,No
CUST-14684,43,Month-to-Month,82.55,66,No
CUST-14685,44,Two Year,59.21,6,Yes
CUST-14686,63,One Year,118.95,64,No
CUST-14687,71,Month-to-Month,67.88,21,No
CUST-14688,60,One Year,42.83,19,No
CUST-14689,44,Month-to-Month,58.19,37,No
CUST-14690,59,Month-to-Month,85.38,63,No
CUST-14691,68,Month-to-Month,27.61,29,No
CUST-14692,67,Month-to-Month,80.36,60,No
CUST-14693,23,Month-to-Month,113.12,34,Yes
CUST-14694,76,Month-to-Month,105.04,1,Yes
CUST-14695,78,Month-to-Month,26.77,48,No
CUST-14696,32,Month-to-Month,119.34,21,Yes
CUST-14697,70,Month-to-Month,89.87,34,Yes
CUST-14698,47,Month-to-Month,36.23,26,Yes
CUST-14699,59,One Year,21.24,36,No
CUST-14700,54,Month-to-Month,37.13,23,Yes
CUST-14701,75,Month-to-Month,103.82,47,Yes
CUST-14702,78,Two Year,22.16,44,No
CUST-14703,54,One Year,43.31,20,No
CUST-14704,59,Two Year,95.73,27,No
CUST-14705,77,Month-to-Month,78.61,61,No
CUST-14706,54,Month-to-Month,98.27,37,Yes
CUST-14707,52,One Year,94.62,52,No
CUST-14708,40,Month-to-Month,25.06,62,No
CUST-14709,23,Month-to-Month,109.25,66,No
CUST-14710,21,Month-to-Month,42.7,24,No
CUST-14711,35,Two Year,75.34,12,No
CUST-14712,77,Month-to-Month,84.43,16,No
CUST-14713,26,Two Year,36.86,36,No
CUST-14714,66,Two Year,117.62,2,Yes
CUST-14715,46,Month-to-Month,68.82,62,No
CUST-14716,30,One Year,25.76,64,No
CUST-14717,76,One Year,113.73,29,Yes
CUST-14718,64,Two Year,78.63,31,No
CUST-14719,79,Month-to-Month,89.92,15,Yes
CUST-14720,69,One Year,72.52,55,No
CUST-14721,34,Month-to-Month,103.47,33,Yes
CUST-14722,62,Two Year,23.31,52,No
CUST-14723,49,Month-to-Month,46.84,20,No
CUST-14724,65,Month-to-Month,66.96,38,Yes
CUST-14725,39,One Year,27.66,3,Yes
CUST-14726,21,Two Year,90.59,54,No
CUST-14727,22,One Year,59.37,66,No
CUST-14728,54,Month-to-Month,47.27,18,No
CUST-14729,58,Month-to-Month,20.34,7,Yes
CUST-14730,66,Two Year,91.98,35,No
CUST-14731,30,One Year,103.38,60,No
CUST-14732,51,Two Year,59.5,24,No
CUST-14733,62,Month-to-Month,76.42,39,No
CUST-14734,39,Month-to-Month,42.77,12,Yes
CUST-14735,70,One Year,82.22,53,No
CUST-14736,76,Two Year,21.21,64,No
CUST-14737,40,Month-to-Month,68.86,4,No
CUST-14738,68,Two Year,84.42,5,Yes
CUST-14739,20,Month-to-Month,111.82,16,Yes
CUST-14740,59,Month-to-Month,58.13,27,Yes
CUST-14741,51,Month-to-Month,96.52,4,Yes
CUST-14742,49,Month-to-Month,79.77,72,No
CUST-14743,62,Month-to-Month,112.7,48,Yes
CUST-14744,68,Month-to-Month,59.84,8,Yes
CUST-14745,75,Month-to-Month,51.91,46,No
CUST-14746,66,Two Year,108.71,44,No
CUST-14747,38,Month-to-Month,24.92,67,No
CUST-14748,63,Month-to-Month,33.64,52,No
CUST-14749,61,Month-to-Month,28.24,34,No
CUST-14750,38,Month-to-Month,104.31,62,No
CUST-14751,61,One Year,21.06,21,No
CUST-14752,28,Month-to-Month,106.17,24,Yes
CUST-14753,56,One Year,65.13,44,No
CUST-14754,21,One Year,20.4,41,No
CUST-14755,68,Month-to-Month,60.16,29,No
CUST-14756,18,Month-to-Month,38.68,6,Yes
CUST-14757,45,Month-to-Month,82.44,56,No
CUST-14758,41,Month-to-Month,87.94,14,Yes
CUST-14759,78,One Year,68.75,50,No
CUST-14760,52,One Year,24.05,52,No
CUST-14761,30,Month-to-Month,85.61,1,Yes
CUST-14762,64,Month-to-Month,104.2,12,Yes
CUST-14763,51,Month-to-Month,92.03,24,Yes
CUST-14764,28,One Year,103.0,37,Yes
CUST-14765,53,Month-to-Month,40.05,70,No
CUST-14766,68,Month-to-Month,108.89,3,Yes
CUST-14767,78,Month-to-Month,52.22,27,No
CUST-14768,34,One Year,21.34,53,No
CUST-14769,52,Two Year,104.34,17,No
CUST-14770,77,Month-to-Month,114.18,15,Yes
CUST-14771,35,Month-to-Month,85.56,39,No
CUST-14772,57,Two Year,43.14,4,No
CUST-14773,39,Month-to-Month,45.17,17,Yes
CUST-14774,74,One Year,66.66,11,No
CUST-14775,41,Month-to-Month,109.78,12,No
CUST-14776,75,One Year,34.96,32,No
CUST-14777,36,Month-to-Month,102.6,27,Yes
CUST-14778,54,Two Year,49.13,44,No
CUST-14779,56,One Year,100.86,43,No
CUST-14780,38,One Year,112.03,49,No
CUST-14781,25,One Year,62.75,43,No
CUST-14782,45,One Year,56.51,3,No
CUST-14783,22,Month-to-Month,100.22,29,Yes
CUST-14784,34,Two Year,72.95,35,No
CUST-14785,54,Two Year,88.44,48,No
CUST-14786,53,Month-to-Month,82.28,39,Yes
CUST-14787,71,Two Year,35.29,24,No
CUST-14788,36,One Year,104.48,20,No
CUST-14789,44,Month-to-Month,39.58,15,No
CUST-14790,70,Month-to-Month,113.23,18,No
CUST-14791,51,Month-to-Month,45.06,60,No
CUST-14792,28,Month-to-Month,93.39,41,Yes
CUST-14793,71,Month-to-Month,48.47,69,No
CUST-14794,62,Month-to-Month,51.78,11,Yes
CUST-14795,64,Month-to-Month,51.0,56,No
CUST-14796,29,Month-to-Month,94.79,18,Yes
CUST-14797,71,Two Year,75.68,12,No
CUST-14798,38,Month-to-Month,108.3,16,Yes
CUST-14799,71,Month-to-Month,50.74,27,No
CUST-14800,28,Month-to-Month,89.2,17,Yes
CUST-14801,56,Month-to-Month,95.29,31,Yes
CUST-14802,45,One Year,35.15,35,No
CUST-14803,22,One Year,60.06,27,No
CUST-14804,34,One Year,68.28,32,No
CUST-14805,73,Month-to-Month,55.57,17,No
CUST-14806,37,One Year,52.21,11,Yes
CUST-14807,58,Month-to-Month,88.64,1,Yes
CUST-14808,63,Month-to-Month,41.59,49,No
CUST-14809,75,Month-to-Month,90.94,41,No
CUST-14810,29,Month-to-Month,113.5,20,Yes
CUST-14811,23,Month-to-Month,76.52,71,No
CUST-14812,34,Month-to-Month,81.14,37,Yes
CUST-14813,68,Two Year,26.89,16,No
CUST-14814,36,Month-to-Month,106.45,39,Yes
CUST-14815,43,Month-to-Month,48.54,45,Yes
CUST-14816,65,Month-to-Month,81.51,64,No
CUST-14817,61,One Year,117.91,47,Yes
CUST-14818,61,Month-to-Month,79.55,23,No
CUST-14819,69,Two Year,92.47,32,No
CUST-14820,49,Two Year,64.53,49,No
CUST-14821,23,Month-to-Month,26.04,19,No
CUST-14822,72,Month-to-Month,99.76,67,No
CUST-14823,75,Month-to-Month,23.5,39,No
CUST-14824,53,One Year,90.07,60,No
CUST-14825,55,Month-to-Month,22.29,11,Yes
CUST-14826,28,Month-to-Month,106.23,49,No
CUST-14827,50,Month-to-Month,35.76,15,No
CUST-14828,79,One Year,71.43,61,No
CUST-14829,41,Month-to-Month,79.72,43,No
CUST-14830,40,Month-to-Month,65.75,15,Yes
CUST-14831,32,One Year,54.08,5,Yes
CUST-14832,44,One Year,66.78,29,No
CUST-14833,28,Two Year,51.14,62,No
CUST-14834,74,Month-to-Month,63.81,60,No
CUST-14835,68,One Year,55.89,69,No
CUST-14836,67,One Year,76.62,22,No
CUST-14837,34,Month-to-Month,43.79,13,Yes
CUST-14838,68,One Year,118.87,50,No
CUST-14839,70,Month-to-Month,70.09,47,No
CUST-14840,31,Two Year,39.42,29,No
CUST-14841,44,Month-to-Month,67.71,17,No
CUST-14842,35,One Year,106.64,20,No
CUST-14843,45,Month-to-Month,22.18,6,Yes
CUST-14844,68,Two Year,87.96,22,No
CUST-14845,64,Month-to-Month,74.8,9,Yes
CUST-14846,64,Two Year,36.96,32,No
CUST-14847,21,Two Year,101.75,33,No
CUST-14848,24,Month-to-Month,56.89,70,No
CUST-14849,62,Two Year,49.38,49,No
CUST-14850,52,Two Year,102.81,30,No
CUST-14851,65,Month-to-Month,83.85,16,Yes
CUST-14852,26,Month-to-Month,109.83,65,Yes
CUST-14853,25,Month-to-Month,82.99,14,Yes
CUST-14854,69,Month-to-Month,94.08,56,No
CUST-14855,62,Month-to-Month,103.64,37,Yes
CUST-14856,34,Month-to-Month,25.47,49,No
CUST-14857,34,Month-to-Month,97.6,50,No
CUST-14858,66,Month-to-Month,81.37,36,No
CUST-14859,50,Month-to-Month,26.95,52,No
CUST-14860,49,Two Year,70.86,23,No
CUST-14861,25,One Year,28.25,66,No
CUST-14862,36,Month-to-Month,93.59,71,Yes
CUST-14863,55,One Year,74.65,45,No
CUST-14864,20,One Year,115.36,28,No
CUST-14865,76,Two Year,38.31,20,No
CUST-14866,22,Month-to-Month,80.6,49,No
CUST-14867,30,Month-to-Month,41.16,57,No
CUST-14868,64,Two Year,81.41,59,No
CUST-14869,63,Two Year,92.26,26,No
CUST-14870,78,One Year,92.23,19,Yes
CUST-14871,48,One Year,101.51,13,Yes
CUST-14872,72,Month-to-Month,105.36,62,No
CUST-14873,33,Month-to-Month,27.73,14,No
CUST-14874,67,Month-to-Month,54.33,11,Yes
CUST-14875,49,Month-to-Month,88.71,67,Yes
CUST-14876,39,Two Year,69.86,12,No
CUST-14877,46,Month-to-Month,39.07,35,Yes
CUST-14878,39,Month-to-Month,75.27,39,Yes
CUST-14879,60,Two Year,60.74,32,No
CUST-14880,20,Month-to-Month,59.0,14,No
CUST-14881,71,Two Year,100.98,65,No
CUST-14882,27,Two Year,60.76,27,No
CUST-14883,59,One Year,22.65,60,No
CUST-14884,79,Month-to-Month,25.81,43,No
CUST-14885,38,Month-to-Month,105.62,65,No
CUST-14886,33,Month-to-Month,116.06,55,No
CUST-14887,29,Month-to-Month,88.84,35,No
CUST-14888,19,Month-to-Month,56.44,32,No
CUST-14889,58,Two Year,113.86,19,No
CUST-14890,41,Month-to-Month,86.28,39,Yes
CUST-14891,52,One Year,104.43,20,No
CUST-14892,73,Month-to-Month,96.59,28,Yes
CUST-14893,47,One Year,57.91,3,Yes
CUST-14894,74,Two Year,67.87,32,No
CUST-14895,47,Month-to-Month,38.61,58,No
CUST-14896,64,Month-to-Month,49.2,54,No
CUST-14897,52,One Year,97.81,42,Yes
CUST-14898,36,One Year,109.4,15,No
CUST-14899,67,One Year,92.45,62,No
CUST-14900,25,Month-to-Month,66.52,31,Yes
CUST-14901,43,Month-to-Month,28.65,61,No
CUST-14902,66,Two Year,25.69,26,No
CUST-14903,57,Two Year,57.43,69,No
CUST-14904,24,Month-to-Month,66.38,57,No
CUST-14905,47,Two Year,80.91,20,Yes
CUST-14906,24,Month-to-Month,20.65,66,No
CUST-14907,20,Month-to-Month,118.97,21,Yes
CUST-14908,18,Month-to-Month,56.39,60,No
CUST-14909,53,Month-to-Month,104.81,63,No
CUST-14910,42,Month-to-Month,73.5,51,No
CUST-14911,54,Month-to-Month,33.04,39,No
CUST-14912,18,Month-to-Month,99.76,11,Yes
CUST-14913,32,One Year,90.98,57,No
CUST-14914,54,One Year,72.74,3,No
CUST-14915,30,One Year,71.46,37,No
CUST-14916,57,Two Year,28.75,25,No
CUST-14917,25,Month-to-Month,85.58,21,Yes
CUST-14918,22,One Year,111.12,42,No
CUST-14919,77,One Year,29.32,1,No
CUST-14920,26,Month-to-Month,46.35,23,No
CUST-14921,18,Month-to-Month,110.23,24,Yes
CUST-14922,53,Month-to-Month,48.43,47,No
CUST-14923,52,Two Year,85.39,7,No
CUST-14924,19,Month-to-Month,73.48,38,Yes
CUST-14925,57,Two Year,79.63,47,No
CUST-14926,40,One Year,61.58,35,No
CUST-14927,26,One Year,50.0,62,No
CUST-14928,51,Two Year,24.85,3,No
CUST-14929,63,One Year,94.43,20,Yes
CUST-14930,31,Month-to-Month,94.61,44,Yes
CUST-14931,21,Month-to-Month,87.07,32,Yes
CUST-14932,47,Two Year,84.36,26,Yes
CUST-14933,48,Month-to-Month,44.37,48,Yes
CUST-14934,55,Month-to-Month,22.23,5,Yes
CUST-14935,28,Month-to-Month,100.87,59,No
CUST-14936,52,Two Year,69.11,61,No
CUST-14937,25,Month-to-Month,50.68,49,No
CUST-14938,20,One Year,30.19,30,No
CUST-14939,31,Month-to-Month,26.27,17,Yes
CUST-14940,77,Month-to-Month,54.89,70,No
CUST-14941,30,One Year,100.47,58,No
CUST-14942,62,Month-to-Month,111.87,63,No
CUST-14943,49,One Year,109.68,61,No
CUST-14944,51,One Year,112.0,63,No
CUST-14945,62,Two Year,110.77,15,No
CUST-14946,78,Month-to-Month,72.72,1,No
CUST-14947,36,Two Year,41.94,13,No
CUST-14948,76,One Year,99.8,48,No
CUST-14949,55,Two Year,41.37,34,No
CUST-14950,33,Month-to-Month,46.72,30,Yes
CUST-14951,19,Month-to-Month,43.33,19,No
CUST-14952,57,Two Year,71.5,64,No
CUST-14953,34,Two Year,52.18,66,No
CUST-14954,72,Month-to-Month,35.42,57,No
CUST-14955,51,Month-to-Month,65.32,44,No
CUST-14956,59,Month-to-Month,107.39,12,No
CUST-14957,77,Month-to-Month,77.06,40,No
CUST-14958,33,Month-to-Month,107.83,24,Yes
CUST-14959,55,Month-to-Month,39.59,11,Yes
CUST-14960,77,Two Year,36.7,66,No
CUST-14961,19,Month-to-Month,77.56,1,Yes
CUST-14962,19,One Year,66.33,58,No
CUST-14963,43,Month-to-Month,86.02,28,Yes
CUST-14964,30,Month-to-Month,99.46,68,Yes
CUST-14965,73,Month-to-Month,95.13,59,No
CUST-14966,64,Month-to-Month,114.23,71,No
CUST-14967,48,One Year,59.83,22,No
CUST-14968,77,Two Year,40.64,29,No
CUST-14969,51,Month-to-Month,75.09,69,No
CUST-14970,56,Month-to-Month,31.07,45,Yes
CUST-14971,20,Month-to-Month,48.89,70,No
CUST-14972,25,Two Year,40.79,17,No
CUST-14973,40,One Year,59.66,39,No
CUST-14974,31,Month-to-Month,31.12,40,No
CUST-14975,73,One Year,23.18,28,No
CUST-14976,79,Two Year,85.68,2,Yes
CUST-14977,72,Month-to-Month,81.02,27,Yes
CUST-14978,44,Month-to-Month,90.84,21,Yes
CUST-14979,71,Two Year,86.04,7,Yes
CUST-14980,46,One Year,31.43,61,No
CUST-14981,56,Month-to-Month,49.11,52,No
CUST-14982,70,Month-to-Month,32.95,48,No
CUST-14983,56,Month-to-Month,104.3,19,Yes
CUST-14984,18,Month-to-Month,94.69,12,Yes
CUST-14985,34,One Year,40.15,71,No
CUST-14986,58,Month-to-Month,54.13,2,Yes
CUST-14987,47,One Year,116.66,17,No
CUST-14988,70,Two Year,79.42,3,No
CUST-14989,30,Month-to-Month,100.12,21,Yes
CUST-14990,38,Month-to-Month,46.46,51,No
CUST-14991,36,Month-to-Month,41.01,10,Yes
CUST-14992,70,One Year,98.39,55,No
CUST-14993,36,Month-to-Month,88.59,36,Yes
CUST-14994,74,One Year,88.1,51,No
CUST-14995,42,Two Year,75.26,17,No
CUST-14996,39,Month-to-Month,76.36,61,No
CUST-14997,48,Two Year,93.57,13,No
CUST-14998,34,Two Year,47.0,65,No
CUST-14999,72,Month-to-Month,55.28,48,No
CUST-15000,40,Month-to-Month,107.16,70,No
CUST-15001,49,Two Year,50.89,47,No
CUST-15002,79,Two Year,74.63,10,Yes
CUST-15003,27,Month-to-Month,90.26,57,No
CUST-15004,27,Month-to-Month,119.99,13,Yes
CUST-15005,53,Month-to-Month,63.53,61,No
CUST-15006,25,Two Year,62.81,58,No
CUST-15007,71,Month-to-Month,104.26,68,No
CUST-15008,69,Month-to-Month,100.55,29,Yes
CUST-15009,37,Two Year,93.11,16,No
CUST-15010,49,Month-to-Month,66.32,63,No
CUST-15011,67,One Year,52.39,47,No
CUST-15012,31,Month-to-Month,80.87,43,Yes
CUST-15013,67,Two Year,107.62,23,No
CUST-15014,45,Month-to-Month,108.38,30,Yes
CUST-15015,63,One Year,30.85,57,No
CUST-15016,69,One Year,62.84,30,No
CUST-15017,70,Month-to-Month,66.47,67,No
CUST-15018,41,Month-to-Month,117.76,56,No
CUST-15019,32,Month-to-Month,87.8,24,Yes
CUST-15020,39,Month-to-Month,60.72,8,Yes
CUST-15021,47,Two Year,22.61,44,No
CUST-15022,21,Two Year,76.54,34,No
CUST-15023,30,Month-to-Month,29.61,35,Yes
CUST-15024,76,One Year,103.44,50,No
CUST-15025,40,One Year,95.25,17,No
CUST-15026,25,Two Year,66.05,2,No
CUST-15027,35,Month-to-Month,62.92,54,No
CUST-15028,29,Month-to-Month,109.73,44,Yes
CUST-15029,72,Month-to-Month,48.85,49,No
CUST-15030,48,Month-to-Month,44.9,2,Yes
CUST-15031,31,Month-to-Month,113.92,72,No
CUST-15032,51,Month-to-Month,100.92,70,No
CUST-15033,35,Month-to-Month,102.06,9,Yes
CUST-15034,73,One Year,39.52,1,Yes
CUST-15035,51,Month-to-Month,34.33,69,No
CUST-15036,28,Month-to-Month,22.6,9,Yes
CUST-15037,58,Month-to-Month,43.7,14,No
CUST-15038,29,Month-to-Month,97.42,27,Yes
CUST-15039,66,One Year,44.0,9,No
CUST-15040,32,Month-to-Month,92.91,36,No
CUST-15041,74,Month-to-Month,45.19,3,Yes
CUST-15042,48,Month-to-Month,59.53,23,No
CUST-15043,66,Month-to-Month,118.32,30,No
CUST-15044,75,Month-to-Month,44.48,19,Yes
